sbn,category,band,score,hardest_rule,solved_via,steps,n_solutions
551W4hUq8Jy,progressive,Medium,140.0,exclusion,logic,13,1
551WA8gAI94,progressive,Hard,540.0,finned_counts,logic,12,1
551W35P5MAW,progressive,Medium,140.0,exclusion,logic,11,1
551W114pSp4,progressive,Easy,15.5,row_col_last,logic,10,1
551W4JA8M8Y,progressive,Easy,15.5,row_col_last,logic,9,1
551W2eac5P5,progressive,Medium,40.0,region_confined,logic,11,1
551W2-H4gQY,progressive,Medium,100.0,exclusion,logic,12,1
551WCor82T5,progressive,Hard,580.0,finned_counts,logic,15,1
551W1h-8Sc6,progressive,Easy,15.5,row_col_last,logic,11,1
551W6ASGbua,progressive,Medium,100.0,exclusion,logic,11,1
551W6Qg91KY,progressive,Hard,500.0,finned_counts,logic,12,1
551W2vLJ8X1,progressive,Medium,100.0,exclusion,logic,10,1
551W8IPaCp9,progressive,Medium,100.0,exclusion,logic,13,1
551W1512gxZ,progressive,Easy,15.5,row_col_last,logic,9,1
551W4tJ8g8O,progressive,Medium,100.0,exclusion,logic,14,1
551W07857Tw,progressive,Easy,15.5,row_col_last,logic,10,1
551W0GZ6gPM,progressive,Medium,100.0,exclusion,logic,13,1
551W0gxCSp8,progressive,Medium,100.0,exclusion,logic,14,1
551W4J692CY,progressive,Easy,15.5,row_col_last,logic,9,1
551W1Mhn4dI,progressive,Medium,200.0,undercounting,logic,19,1
551W8kf8LMq,progressive,Hard,500.0,finned_counts,logic,13,1
551WAfwW77e,progressive,Easy,15.5,row_col_last,logic,9,1
551W3DL8YKH,progressive,Medium,61.0,region_confined,logic,11,1
551WAmiHXv4,progressive,Medium,150.0,undercounting,logic,13,1
551W8LMO8Yi,progressive,Medium,100.0,exclusion,logic,12,1
551W05tJCsX,progressive,Medium,145.0,region_confined,logic,13,1
551W85L5TxW,progressive,Hard,540.0,finned_counts,logic,12,1
551WAbI2LEJ,progressive,Medium,140.0,exclusion,logic,12,1
551WAxV8HXm,progressive,Medium,61.0,region_confined,logic,10,1
551W2pOIBn2,progressive,Medium,82.0,region_confined,logic,11,1
551W9jz8b6m,progressive,Hard,500.0,finned_counts,logic,17,1
551W2Bgr2KG,progressive,Medium,100.0,exclusion,logic,11,1
551W474HJp4,progressive,Medium,100.0,exclusion,logic,13,1
551W8ba84Lx,progressive,Medium,100.0,exclusion,logic,12,1
551W9hb82UI,progressive,Medium,40.0,region_confined,logic,8,1
551W6Sa8YT8,progressive,Medium,100.0,exclusion,logic,11,1
551W2wbMAKm,progressive,Medium,145.0,region_confined,logic,13,1
551W6RYH2b4,progressive,Easy,15.5,row_col_last,logic,10,1
551WCp01JCp,progressive,Medium,100.0,exclusion,logic,12,1
551W8T68Poc,progressive,Easy,15.5,row_col_last,logic,9,1
551W19J8YRH,progressive,Medium,100.0,exclusion,logic,13,1
551W6bcuS3Y,progressive,Medium,145.0,region_confined,logic,14,1
551W05gsAt9,progressive,Easy,15.5,row_col_last,logic,10,1
551W6Rl0q4I,progressive,Medium,100.0,exclusion,logic,11,1
551W4HVGXCK,progressive,Easy,15.5,row_col_last,logic,9,1
551WCHLg1HI,progressive,Medium,180.0,exclusion,logic,11,1
551W5MYGaL8,progressive,Easy,15.5,row_col_last,logic,10,1
551W2AB8MQQ,progressive,Medium,180.0,exclusion,logic,13,1
551W2BT95KK,progressive,Medium,145.0,region_confined,logic,12,1
551W9LNGP8I,progressive,Medium,61.0,region_confined,logic,11,1
551W1Rq0asr,progressive,Easy,15.5,row_col_last,logic,9,1
551W1dkSDZG,progressive,Medium,100.0,exclusion,logic,12,1
551W394X5MH,progressive,Hard,540.0,finned_counts,logic,12,1
551W4Q3W7Uw,progressive,Easy,15.5,row_col_last,logic,10,1
551W3bIACea,progressive,Medium,61.0,region_confined,logic,11,1
551W9HQeA8i,progressive,Hard,540.0,finned_counts,logic,12,1
551W1BKOaJJ,progressive,Medium,150.0,undercounting,logic,14,1
551W1aK9xkW,progressive,Medium,145.0,region_confined,logic,13,1
551W3bsOkmW,progressive,Hard,822.0,finned_fish,logic,16,1
551W9Jk1PoH,progressive,Medium,100.0,exclusion,logic,11,1
551W8ozW9Sq,progressive,Medium,145.0,region_confined,logic,13,1
551W8jbKCYb,progressive,Medium,100.0,exclusion,logic,14,1
551W29UOXP2,progressive,Medium,150.0,undercounting,logic,8,1
551W1Ua56is,progressive,Medium,150.0,undercounting,logic,15,1
551W0KYIxT8,progressive,Medium,100.0,exclusion,logic,12,1
551W2HV6fAS,progressive,Medium,61.0,region_confined,logic,11,1
551W5NcWb54,progressive,Hard,500.0,finned_counts,logic,14,1
551W4P51cbM,progressive,Medium,100.0,exclusion,logic,12,1
551W0RfL3ge,progressive,Hard,540.0,finned_counts,logic,13,1
551WCri9XD8,progressive,Medium,82.0,region_confined,logic,13,1
551W2-rWFau,progressive,Medium,40.0,region_confined,logic,10,1
551W3_Tk0q0,progressive,Medium,61.0,region_confined,logic,10,1
551W4YwmiL2,progressive,Medium,150.0,undercounting,logic,13,1
551W8hKmfn2,progressive,Easy,15.5,row_col_last,logic,10,1
551W89X5kfa,progressive,Medium,140.0,exclusion,logic,15,1
551W2WIACnc,progressive,Medium,100.0,exclusion,logic,11,1
551W28w1NT2,progressive,Medium,100.0,exclusion,logic,10,1
551W4IcGcD4,progressive,Easy,15.5,row_col_last,logic,9,1
551W1D92Qwb,progressive,Medium,82.0,region_confined,logic,11,1
551WApE4Gio,progressive,Easy,15.5,row_col_last,logic,9,1
551W8j5GCbU,progressive,Medium,100.0,exclusion,logic,12,1
551W2aYIcV8,progressive,Medium,100.0,exclusion,logic,12,1
551W6rJH8iO,progressive,Medium,100.0,exclusion,logic,11,1
551W4oaM2So,progressive,Medium,100.0,exclusion,logic,14,1
551W4DY1cgL,progressive,Hard,500.0,finned_counts,logic,15,1
551WAnqX5f2,progressive,Medium,40.0,region_confined,logic,13,1
551W0eKYlwi,progressive,Hard,500.0,finned_counts,logic,12,1
551W2Mc8Nj8,progressive,Easy,15.5,row_col_last,logic,9,1
551W2GcHcj4,progressive,Easy,15.5,row_col_last,logic,9,1
551W3N_m4qG,progressive,Medium,100.0,exclusion,logic,11,1
551W0oY2gwP,progressive,Medium,100.0,exclusion,logic,9,1
551W2l426ML,progressive,Medium,145.0,region_confined,logic,10,1
551W0L2GYkT,progressive,Medium,61.0,region_confined,logic,12,1
551W2Hg8InL,progressive,Medium,150.0,undercounting,logic,10,1
551W2xQ0Rba,progressive,Hard,500.0,finned_counts,logic,9,1
551W3tfo2bq,progressive,Hard,500.0,finned_counts,logic,17,1
551W0rL9THO,progressive,Easy,15.5,row_col_last,logic,9,1
551W2QS8Kjc,progressive,Easy,15.5,row_col_last,logic,10,1
551WEx50n5M,progressive,Hard,844.0,finned_fish,logic,16,1
551W8q_X6sH,progressive,Hard,500.0,finned_counts,logic,17,1
551W0lpQJIO,progressive,Medium,140.0,exclusion,logic,17,1
551W2DLiZIG,progressive,Easy,15.5,row_col_last,logic,9,1
551W8rMO4Yg,progressive,Medium,100.0,exclusion,logic,14,1
551W0dcw3H8,progressive,Easy,15.5,row_col_last,logic,9,1
551W0dPM7H8,progressive,Easy,15.5,row_col_last,logic,9,1
551W1QXDrcW,progressive,Medium,140.0,exclusion,logic,11,1
551W4PgOJA8,progressive,Medium,100.0,exclusion,logic,13,1
551W8bQOdHe,progressive,Hard,500.0,finned_counts,logic,15,1
551WCaQ4Mxo,progressive,Hard,500.0,finned_counts,logic,15,1
551W1xJEAh0,progressive,Medium,166.0,region_confined,logic,12,1
551W5coGADn,progressive,Easy,15.5,row_col_last,logic,9,1
551W2cT0hcI,progressive,Medium,180.0,exclusion,logic,12,1
551W8qh4MhQ,progressive,Medium,100.0,exclusion,logic,13,1
551W2hJ8guK,progressive,Hard,580.0,finned_counts,logic,20,1
551W29aXKCp,progressive,Easy,15.5,row_col_last,logic,10,1
551W4F20avT,progressive,Easy,15.5,row_col_last,logic,8,1
551W8ga8Ajc,progressive,Medium,150.0,undercounting,logic,10,1
551W6Ph8o0X,progressive,Medium,100.0,exclusion,logic,11,1
551W8JiH9OY,progressive,Medium,40.0,region_confined,logic,8,1
551W9LK8PHJ,progressive,Medium,61.0,region_confined,logic,11,1
551W2fH6cPW,progressive,Medium,40.0,region_confined,logic,10,1
551W4QSWbQi,progressive,Medium,100.0,exclusion,logic,11,1
551W4gZ0gAR,progressive,Easy,15.5,row_col_last,logic,11,1
551W2TJ8YfO,progressive,Hard,540.0,finned_counts,logic,15,1
551W04rXLTO,progressive,Medium,40.0,region_confined,logic,12,1
551W4M50ccN,progressive,Medium,100.0,exclusion,logic,13,1
551W5TsGY6W,progressive,Hard,580.0,finned_counts,logic,14,1
551WCfoWdb6,progressive,Medium,100.0,exclusion,logic,11,1
551W1crI29X,progressive,Easy,15.5,row_col_last,logic,9,1
551WAfxKN44,progressive,Medium,180.0,exclusion,logic,15,1
551W132H2Tk,progressive,Hard,540.0,finned_counts,logic,11,1
551W15aH4Hg,progressive,Easy,15.5,row_col_last,logic,10,1
551W4cOYAgY,progressive,Medium,100.0,exclusion,logic,13,1
551W2uGYsfY,progressive,Hard,540.0,finned_counts,logic,14,1
551W4gVCjv0,progressive,Medium,145.0,region_confined,logic,13,1
551W2r6H8RL,progressive,Hard,580.0,finned_counts,logic,16,1
551W02wASpR,progressive,Medium,100.0,exclusion,logic,9,1
551W5Mv4KHW,progressive,Easy,15.5,row_col_last,logic,9,1
551W5H28HTC,progressive,Easy,15.5,row_col_last,logic,10,1
551W1hBX8wJ,progressive,Hard,500.0,finned_counts,logic,12,1
551W0PMI8bc,progressive,Medium,145.0,region_confined,logic,12,1
551WALbG8ru,progressive,Medium,100.0,exclusion,logic,13,1
551W2f8YcOY,progressive,Medium,40.0,region_confined,logic,10,1
551W8PcePI8,progressive,Medium,100.0,exclusion,logic,12,1
551W2NAYCvP,progressive,Medium,100.0,exclusion,logic,14,1
551WCmg9Iw8,progressive,Medium,61.0,region_confined,logic,11,1
551WDs_u2G1,progressive,Medium,100.0,exclusion,logic,10,1
551W2L554cM,progressive,Medium,100.0,exclusion,logic,12,1
551W4WeHVP4,progressive,Medium,150.0,undercounting,logic,11,1
551W2HD0Izr,progressive,Medium,100.0,exclusion,logic,10,1
551W1anc5Lm,progressive,Medium,40.0,region_confined,logic,10,1
551WAPfWAGZ,progressive,Medium,100.0,exclusion,logic,10,1
551W0NgPZZ8,progressive,Medium,100.0,exclusion,logic,11,1
551W06Cf5Tg,progressive,Medium,61.0,region_confined,logic,13,1
551W06A9LLg,progressive,Medium,40.0,region_confined,logic,12,1
551W8nCfAL4,progressive,Medium,40.0,region_confined,logic,12,1
551W18oH4Mi,progressive,Easy,15.5,row_col_last,logic,10,1
551W1Iaf3wp,progressive,Medium,61.0,region_confined,logic,12,1
551WCzcP0I4,progressive,Medium,140.0,exclusion,logic,13,1
551W4Gw8nL2,progressive,Easy,15.5,row_col_last,logic,9,1
551W48rIgiK,progressive,Medium,220.0,exclusion,logic,14,1
551W4SuX6gY,progressive,Medium,145.0,region_confined,logic,12,1
551W2oKGgrJ,progressive,Hard,580.0,finned_counts,logic,15,1
551WAYV0bRQ,progressive,Medium,150.0,undercounting,logic,17,1
551WAQJCkB8,progressive,Medium,100.0,exclusion,logic,14,1
551W2P3I8yI,progressive,Easy,15.5,row_col_last,logic,9,1
551W6ka6ADO,progressive,Medium,40.0,region_confined,logic,8,1
551W894K8pD,progressive,Easy,15.5,row_col_last,logic,10,1
551W8MP59tK,progressive,Medium,100.0,exclusion,logic,14,1
551W8Xv8MHo,progressive,Easy,15.5,row_col_last,logic,9,1
551W6erGkSK,progressive,Hard,500.0,finned_counts,logic,16,1
551W8Wa4cTs,progressive,Medium,140.0,exclusion,logic,15,1
551W8WbP4Pq,progressive,Medium,180.0,exclusion,logic,12,1
551W2fTmibK,progressive,Medium,220.0,exclusion,logic,14,1
551W0HhkAHa,progressive,Medium,100.0,exclusion,logic,13,1
551W8XHAcHK,progressive,Easy,15.5,row_col_last,logic,10,1
551W4Hn8YHo,progressive,Easy,15.5,row_col_last,logic,9,1
551WDLxs250,progressive,Easy,15.5,row_col_last,logic,10,1
551W2l4A6L8,progressive,Medium,145.0,region_confined,logic,8,1
551W4Ql91Qf,progressive,Hard,500.0,finned_counts,logic,15,1
551W3PggA88,progressive,Hard,540.0,finned_counts,logic,12,1
551W0p5Q2cQ,progressive,Easy,15.5,row_col_last,logic,11,1
551W37QYien,progressive,Hard,500.0,finned_counts,logic,16,1
551W2n8o7eY,progressive,Medium,100.0,exclusion,logic,11,1
551W8NP5fCu,progressive,Medium,100.0,exclusion,logic,12,1
551W2v6X9uH,progressive,Easy,15.5,row_col_last,logic,9,1
551W0yOHUjv,progressive,Medium,61.0,region_confined,logic,10,1
551W1q3AcgM,progressive,Medium,100.0,exclusion,logic,10,1
551W9ksGRWJ,progressive,Medium,100.0,exclusion,logic,14,1
551W8PAKQMw,progressive,Medium,100.0,exclusion,logic,13,1
551W4s4aBLS,progressive,Medium,145.0,region_confined,logic,11,1
551W2Cu5bKw,progressive,Medium,100.0,exclusion,logic,13,1
551W0DTv6IO,progressive,Medium,145.0,region_confined,logic,14,1
551W4QhKLWm,progressive,Medium,150.0,undercounting,logic,12,1
551W1eIHxlW,progressive,Medium,100.0,exclusion,logic,12,1
551W0k5ARfw,progressive,Hard,500.0,finned_counts,logic,19,1
551W2YgqAjK,progressive,Medium,100.0,exclusion,logic,13,1
551WABTs4H0,progressive,Easy,15.5,row_col_last,logic,10,1
551W4MSOKgr,progressive,Medium,200.0,undercounting,logic,11,1
551W2BJeqPG,progressive,Medium,100.0,exclusion,logic,12,1
551W6wM2c5Y,progressive,Medium,100.0,exclusion,logic,12,1
551W2RfYCeX,progressive,Medium,100.0,exclusion,logic,13,1
551W2MPr5Y0,progressive,Easy,15.5,row_col_last,logic,9,1
551W0Eqojw2,progressive,Easy,15.5,row_col_last,logic,9,1
551W4622_Tg,progressive,Hard,500.0,finned_counts,logic,15,1
551W0FI2ihv,progressive,Easy,15.5,row_col_last,logic,6,1
551W4HRcAPG,progressive,Medium,220.0,exclusion,logic,15,1
551W48n8Yfq,progressive,Easy,15.5,row_col_last,logic,9,1
551W2Gw1Nya,progressive,Medium,100.0,exclusion,logic,10,1
551W9_B8If3,progressive,Medium,100.0,exclusion,logic,12,1
551W6w9I3Pb,progressive,Medium,150.0,undercounting,logic,13,1
551W84a1ktx,progressive,Medium,100.0,exclusion,logic,11,1
551W8LsO8Gv,progressive,Medium,100.0,exclusion,logic,11,1
551W4qKX9xY,progressive,Medium,40.0,region_confined,logic,9,1
551W6UvO54u,progressive,Easy,15.5,row_col_last,logic,9,1
551W4JQOL8a,progressive,Medium,150.0,undercounting,logic,13,1
551W6Rj5H4m,progressive,Medium,100.0,exclusion,logic,10,1
551WAMQA5tW,progressive,Medium,100.0,exclusion,logic,14,1
551W46P1Jkn,progressive,Hard,500.0,finned_counts,logic,15,1
551W2cAqCrw,progressive,Medium,100.0,exclusion,logic,12,1
551W363WdVI,progressive,Hard,540.0,finned_counts,logic,14,1
551W9L78PPI,progressive,Hard,500.0,finned_counts,logic,15,1
551W8PT8fbI,progressive,Hard,580.0,finned_counts,logic,18,1
551W1GucAx3,progressive,Medium,100.0,exclusion,logic,11,1
551W0Hz6v94,progressive,Easy,15.5,row_col_last,logic,10,1
551W46I92gi,progressive,Easy,15.5,row_col_last,logic,9,1
551W3Em1JCr,progressive,Medium,100.0,exclusion,logic,12,1
551W8KxWQOP,progressive,Easy,15.5,row_col_last,logic,10,1
551W4DQ8pqe,progressive,Medium,100.0,exclusion,logic,10,1
551W2WoJCqa,progressive,Easy,15.5,row_col_last,logic,9,1
551W0BaOaMg,progressive,Easy,15.5,row_col_last,logic,9,1
551W2AfabKm,progressive,Medium,61.0,region_confined,logic,9,1
551W2LAGZak,progressive,Medium,140.0,exclusion,logic,11,1
551W29U0XPr,progressive,Medium,100.0,exclusion,logic,10,1
551W8sw0SoJ,progressive,Easy,15.5,row_col_last,logic,10,1
551W2Ar92F9,progressive,Medium,100.0,exclusion,logic,10,1
551W9TrG8g1,progressive,Medium,82.0,region_confined,logic,12,1
551W8PNOgf1,progressive,Medium,150.0,undercounting,logic,10,1
551W5cbPA5m,progressive,Medium,40.0,region_confined,logic,10,1
551W3gfD9cW,progressive,Medium,100.0,exclusion,logic,11,1
551W6OY1cAP,progressive,Medium,100.0,exclusion,logic,11,1
551WDLqI092,progressive,Hard,540.0,finned_counts,logic,12,1
551W8ZkOHH4,progressive,Medium,82.0,region_confined,logic,12,1
551W6Aa12ip,progressive,Medium,100.0,exclusion,logic,10,1
551W2KKJCgY,progressive,Medium,61.0,region_confined,logic,12,1
551W8bre5DO,progressive,Medium,100.0,exclusion,logic,14,1
551W1i-YEr2,progressive,Medium,140.0,exclusion,logic,15,1
551W44p94pI,progressive,Medium,40.0,region_confined,logic,12,1
551W2Pd4HaI,progressive,Medium,100.0,exclusion,logic,14,1
551WCBf0jjq,progressive,Medium,145.0,region_confined,logic,9,1
551W2OK3TPY,progressive,Medium,61.0,region_confined,logic,12,1
551W8hk8KM8,progressive,Medium,100.0,exclusion,logic,15,1
551W5LgOZ50,progressive,Medium,40.0,region_confined,logic,11,1
551W9XaWToY,progressive,Easy,15.5,row_col_last,logic,10,1
551W4PcaHIO,progressive,Medium,100.0,exclusion,logic,12,1
551W9nCW6cP,progressive,Easy,15.5,row_col_last,logic,10,1
551W2puXAf2,progressive,Medium,61.0,region_confined,logic,9,1
551W97c3JHH,progressive,Easy,15.5,row_col_last,logic,10,1
551WCswO1oa,progressive,Hard,580.0,finned_counts,logic,16,1
551WAdSu0N2,progressive,Hard,500.0,finned_counts,logic,13,1
551WAYim4RC,progressive,Medium,100.0,exclusion,logic,14,1
551WDs-81wW,progressive,Medium,100.0,exclusion,logic,9,1
551WBga0YCP,progressive,Medium,100.0,exclusion,logic,13,1
551WEcgm874,progressive,Medium,100.0,exclusion,logic,12,1
551W3Cx8JC1,progressive,Medium,100.0,exclusion,logic,14,1
551WCDQWBsa,progressive,Medium,100.0,exclusion,logic,12,1
551W2fL6Tn0,progressive,Medium,100.0,exclusion,logic,13,1
551WEoU51vm,progressive,Medium,145.0,region_confined,logic,12,1
551W0kZKede,progressive,Easy,15.5,row_col_last,logic,11,1
551W4JuBBKa,progressive,Medium,100.0,exclusion,logic,9,1
551W0GpAgPI,progressive,Medium,100.0,exclusion,logic,13,1
551W6Ova2Oa,progressive,Medium,100.0,exclusion,logic,11,1
551W14I9cPn,progressive,Medium,100.0,exclusion,logic,14,1
551W4_CAGs4,progressive,Easy,15.5,row_col_last,logic,9,1
551W4g8HFQg,progressive,Hard,500.0,finned_counts,logic,17,1
551W4fg0liH,progressive,Medium,145.0,region_confined,logic,10,1
551WA8f2I9b,progressive,Medium,40.0,region_confined,logic,11,1
551W2LvAQBK,progressive,Hard,580.0,finned_counts,logic,16,1
551WCf7I4bb,progressive,Medium,140.0,exclusion,logic,11,1
551W4hcGAmp,progressive,Medium,145.0,region_confined,logic,11,1
551W8Z8m3Pc,progressive,Medium,100.0,exclusion,logic,11,1
551W6dy99Mn,progressive,Medium,40.0,region_confined,logic,12,1
551W0P4A8Vk,progressive,Medium,100.0,exclusion,logic,9,1
551W8dY4c9O,progressive,Easy,15.5,row_col_last,logic,9,1
551W8BsOiXJ,progressive,Medium,100.0,exclusion,logic,9,1
551W4HqX5P2,progressive,Medium,40.0,region_confined,logic,8,1
551W2IkWcqH,progressive,Medium,100.0,exclusion,logic,12,1
551W1d8J5PY,progressive,Medium,100.0,exclusion,logic,11,1
551W2f5DCyW,progressive,Medium,100.0,exclusion,logic,13,1
551WC_wG3c2,progressive,Hard,580.0,finned_counts,logic,14,1
551W45YD4h5,progressive,Easy,15.5,row_col_last,logic,10,1
551W3Hc0HbT,progressive,Medium,100.0,exclusion,logic,12,1
551W19Rn6UK,progressive,Hard,500.0,finned_counts,logic,13,1
551W6JH4aea,progressive,Medium,61.0,region_confined,logic,12,1
551W8XI8LTY,progressive,Medium,100.0,exclusion,logic,12,1
551W0aT5fkq,progressive,Medium,82.0,region_confined,logic,11,1
551W2pFu8eI,progressive,Medium,150.0,undercounting,logic,13,1
551W2AM1cLY,progressive,Easy,15.5,row_col_last,logic,9,1
551W8wgP9I8,progressive,Medium,40.0,region_confined,logic,10,1
551W9eeG7Rc,progressive,Medium,100.0,exclusion,logic,11,1
551W0BMOcIi,progressive,Easy,15.5,row_col_last,logic,9,1
551W2ynHgUO,progressive,Medium,145.0,region_confined,logic,13,1
551W8H6I8Lc,progressive,Medium,145.0,region_confined,logic,14,1
551W9zqW5f2,progressive,Medium,145.0,region_confined,logic,12,1
551W5Le8ZDH,progressive,Medium,100.0,exclusion,logic,10,1
551W5Kc8YL8,progressive,Easy,15.5,row_col_last,logic,10,1
551W6gf8DMu,progressive,Medium,145.0,region_confined,logic,15,1
551W09YBChC,progressive,Medium,40.0,region_confined,logic,10,1
551W0bM2_ce,progressive,Medium,100.0,exclusion,logic,12,1
551WAHPY2n5,progressive,Easy,15.5,row_col_last,logic,10,1
551W2gWWweY,progressive,Hard,540.0,finned_counts,logic,12,1
551W8ucM4fK,progressive,Medium,140.0,exclusion,logic,14,1
551W4YweiGa,progressive,Medium,150.0,undercounting,logic,13,1
551W3Ls4YbI,progressive,Medium,100.0,exclusion,logic,10,1
551W3vLH8Z1,progressive,Medium,100.0,exclusion,logic,11,1
551W6Sa1cEL,progressive,Hard,580.0,finned_counts,logic,16,1
551W5LcGYD0,progressive,Easy,15.5,row_col_last,logic,9,1
551W5Eo0rqa,progressive,Hard,500.0,finned_counts,logic,16,1
551W9r21gPH,progressive,Medium,100.0,exclusion,logic,12,1
551W6RIH2La,progressive,Medium,150.0,undercounting,logic,9,1
551WAfg0MOH,progressive,Easy,15.5,row_col_last,logic,9,1
551W0angsPO,progressive,Medium,40.0,region_confined,logic,12,1
551WAPyeeCa,progressive,Hard,500.0,finned_counts,logic,16,1
551W3p8I5eg,progressive,Easy,15.5,row_col_last,logic,10,1
551WA9gXEeH,progressive,Medium,100.0,exclusion,logic,10,1
551W2osYBIz,progressive,Medium,140.0,exclusion,logic,13,1
551W0WdHkwQ,progressive,Hard,822.0,finned_fish,logic,16,1
551W8PqSgWq,progressive,Hard,540.0,finned_counts,logic,11,1
551WAgH8Rjm,progressive,Medium,150.0,undercounting,logic,13,1
551W6LY0YQL,progressive,Easy,15.5,row_col_last,logic,9,1
551W5Eq9YiW,progressive,Medium,100.0,exclusion,logic,10,1
551W8JPn8Tq,progressive,Medium,100.0,exclusion,logic,11,1
551W0SXDcgq,progressive,Easy,15.5,row_col_last,logic,9,1
551W5LqH4Ga,progressive,Medium,150.0,undercounting,logic,10,1
551W4AyH1fa,progressive,Medium,145.0,region_confined,logic,10,1
551W4if5Qga,progressive,Hard,580.0,finned_counts,logic,16,1
551W1Hc8poY,progressive,Medium,40.0,region_confined,logic,8,1
551W0pQ23kz,progressive,Medium,40.0,region_confined,logic,8,1
551W4J6G6cg,progressive,Medium,61.0,region_confined,logic,10,1
551W1atU4P0,progressive,Medium,100.0,exclusion,logic,9,1
551WAdYG6F4,progressive,Medium,100.0,exclusion,logic,9,1
551W4h-99n2,progressive,Hard,500.0,finned_counts,logic,19,1
551W0SaY9wc,progressive,Easy,15.5,row_col_last,logic,9,1
551WATL8PIH,progressive,Medium,180.0,exclusion,logic,13,1
551WCHJ0PTK,progressive,Medium,180.0,exclusion,logic,11,1
551W6Rfaa8W,progressive,Medium,100.0,exclusion,logic,11,1
551W4MaKah5,progressive,Medium,140.0,exclusion,logic,12,1
551W4Pd2g6Q,progressive,Medium,100.0,exclusion,logic,15,1
551W2AHbMPW,progressive,Medium,100.0,exclusion,logic,12,1
551W6hjai4m,progressive,Medium,40.0,region_confined,logic,11,1
551WA9b3L4n,progressive,Medium,140.0,exclusion,logic,11,1
551W2RjX5WX,progressive,Medium,100.0,exclusion,logic,12,1
551W2PG8YnJ,progressive,Medium,40.0,region_confined,logic,8,1
551W8HpKgL2,progressive,Medium,200.0,undercounting,logic,14,1
551W6Hc8HJC,progressive,Medium,100.0,exclusion,logic,12,1
551W5MX4chW,progressive,Medium,100.0,exclusion,logic,11,1
551W0ZUqOpy,progressive,Medium,140.0,exclusion,logic,13,1
551W6YzeCyK,progressive,Hard,500.0,finned_counts,logic,13,1
551W8QM6cbq,progressive,Hard,540.0,finned_counts,logic,14,1
551W2QhcD6e,progressive,Medium,180.0,exclusion,logic,18,1
551W29cGYGp,progressive,Medium,40.0,region_confined,logic,8,1
551W5dMGi4e,progressive,Hard,540.0,finned_counts,logic,13,1
551W4To4YYu,progressive,Medium,82.0,region_confined,logic,11,1
